Source;Target;Weight
205;206;1.074
205;207;1.714
205;208;0.776
205;209;1.062
205;173;0.4
205;87;0.252
205;210;0.29
205;152;0.264
205;55;0.366
205;211;0.06
205;58;0.05
205;151;0.05
205;54;0.05
205;120;0.05
131;132;0.59
131;89;1.237
131;133;1.129
131;90;0.679
131;137;0.98
131;138;0.927
131;126;0.585
131;194;0.428
131;122;0.18
131;106;0.075
131;134;0.09
131;135;0.05
131;136;0.05
131;114;0.215
131;100;0.13
131;115;0.13
131;91;0.075
131;93;0.16
131;104;0.424
131;124;0.095
131;105;0.125
131;107;0.065
131;108;0.085
131;109;0.075
131;110;0.075
131;111;0.21
131;130;0.12
131;113;0.065
131;116;0.095
131;79;0.439
131;94;0.439
131;117;0.145
131;118;0.095
131;119;0.125
131;86;0.095
131;121;0.215
131;139;0.11
131;129;0.115
131;80;0.135
131;82;0.105
131;81;0.145
131;128;0.085
131;95;0.135
131;78;0.09
131;96;0.07
131;140;0.05
131;101;0.055
131;102;0.06
131;175;0.035
131;176;0.04
131;149;0.03
131;150;0.04
131;177;0.03
131;178;0.035
131;179;0.04
131;180;0.03
131;153;0.04
131;88;0.06
131;103;0.135
131;181;0.08
131;161;0.17
131;182;0.045
131;92;0.105
131;183;0.04
131;184;0.04
131;185;0.045
131;162;0.03
131;163;0.055
131;164;0.055
131;156;0.055
131;186;0.05
131;187;0.075
131;188;0.065
131;189;0.05
131;157;0.065
131;141;0.06
131;158;0.07
131;190;0.04
131;142;0.03
131;191;0.07
131;159;0.06
131;99;0.125
131;98;0.07
131;192;0.05
131;193;0.03
131;56;0.03
131;174;0.03
131;49;0.03
131;76;0.03
131;195;0.12
131;196;0.03
131;7;0.03
131;11;0.07
131;97;0.02
131;112;0.015
131;83;0.03
131;120;0.015
131;123;0.04
131;125;0.025
131;127;0.025
131;84;0.025
210;55;1.04
210;152;0.496
210;207;0.466
210;87;0.326
210;208;0.262
210;206;0.404
210;212;0.22
210;35;0.22
210;211;0.1
210;58;0.09
210;151;0.09
210;54;0.09
210;120;0.09
210;209;0.04
107;108;0.83
107;109;1.012
107;110;1.042
107;111;0.976
107;130;0.758
107;113;0.748
107;106;0.294
107;11;0.585
107;112;0.166
107;83;0.293
107;114;0.168
107;115;0.231
107;122;0.065
107;132;0.02
107;89;0.095
107;133;0.085
107;90;0.085
107;134;0.02
107;135;0.02
107;136;0.02
107;100;0.095
107;126;0.09
107;91;0.07
107;93;0.11
107;137;0.05
107;104;0.085
107;138;0.025
107;124;0.09
107;105;0.07
107;116;0.04
107;79;0.08
107;94;0.07
107;117;0.06
107;118;0.06
107;119;0.08
107;86;0.065
107;121;0.1
107;139;0.045
107;129;0.055
107;80;0.11
107;82;0.075
107;81;0.165
107;128;0.09
107;95;0.075
107;78;0.065
107;96;0.045
107;140;0.05
107;88;0.035
107;92;0.02
107;97;0.025
107;98;0.045
107;99;0.025
107;101;0.02
107;102;0.02
107;103;0.065
107;120;0.055
107;123;0.045
107;125;0.08
107;127;0.03
107;84;0.085
107;141;0.03
107;142;0.03
107;143;0.06
107;85;0.09
107;144;0.02
107;145;0.05
107;51;0.02
107;146;0.025
151;152;0.758
151;120;0.95
151;207;0.62
151;54;1.046
151;87;0.41
151;213;0.51
151;140;0.04
151;147;0.05
151;148;0.03
151;122;0.035
151;149;0.02
151;150;0.02
151;134;0.06
151;115;0.045
151;95;0.085
151;153;0.04
151;154;0.06
151;133;0.02
151;100;0.02
151;92;0.1
151;114;0.03
151;7;0.025
151;116;0.05
151;155;0.025
151;156;0.025
151;157;0.045
151;158;0.045
151;159;0.025
151;99;0.04
151;93;0.095
151;161;0.07
151;117;0.02
151;80;0.025
151;81;0.025
151;82;0.025
151;129;0.03
151;162;0.03
151;163;0.03
151;164;0.03
151;165;0.03
151;167;0.03
151;211;0.05
151;55;0.1
151;58;0.04
151;208;0.04
151;206;0.06
151;209;0.02
151;214;0.07
151;215;0.025
151;216;0.02
151;52;0.03
151;203;0.02
151;217;0.03
151;218;0.02
151;219;0.03
151;220;0.02
132;133;0.871
132;138;1.363
132;221;1.004
132;137;0.752
132;103;0.515
132;105;0.277
132;89;0.586
132;90;0.411
132;122;0.13
132;101;0.06
132;102;0.065
132;175;0.055
132;176;0.06
132;149;0.05
132;150;0.06
132;134;0.08
132;177;0.05
132;178;0.055
132;179;0.06
132;180;0.05
132;95;0.105
132;153;0.06
132;88;0.05
132;181;0.1
132;161;0.19
132;114;0.19
132;182;0.065
132;130;0.085
132;92;0.11
132;183;0.06
132;184;0.06
132;185;0.065
132;162;0.05
132;163;0.075
132;164;0.075
132;156;0.075
132;186;0.07
132;187;0.095
132;188;0.085
132;189;0.07
132;157;0.085
132;141;0.08
132;158;0.09
132;190;0.06
132;142;0.05
132;191;0.09
132;159;0.08
132;99;0.125
132;98;0.07
132;192;0.07
132;93;0.1
132;91;0.02
132;193;0.05
132;56;0.05
132;174;0.05
132;49;0.05
132;104;0.07
132;194;0.06
132;76;0.05
132;116;0.07
132;79;0.07
132;94;0.09
132;117;0.12
132;118;0.07
132;119;0.08
132;86;0.07
132;195;0.14
132;81;0.09
132;82;0.075
132;100;0.09
132;121;0.09
132;115;0.09
132;139;0.1
132;129;0.08
132;111;0.11
132;196;0.05
132;7;0.05
132;11;0.05
132;106;0.02
132;135;0.02
132;136;0.02
132;126;0.02
132;124;0.025
132;108;0.03
132;109;0.02
132;110;0.02
132;113;0.02
132;80;0.025
132;128;0.03
132;78;0.025
132;96;0.02
132;140;0.02
195;161;3.986
195;114;0.672
195;181;1.41
195;81;1.506
195;82;0.552
195;122;0.17
195;101;0.12
195;102;0.125
195;175;0.115
195;176;0.12
195;149;0.11
195;150;0.12
195;134;0.12
195;177;0.11
195;178;0.115
195;179;0.12
195;180;0.11
195;95;0.135
195;153;0.12
195;89;0.165
195;133;0.16
195;90;0.135
195;88;0.11
195;103;0.155
195;138;0.13
195;137;0.14
195;182;0.125
195;130;0.125
195;92;0.17
195;183;0.12
195;184;0.12
195;185;0.125
195;162;0.11
195;163;0.135
195;164;0.135
195;156;0.135
195;186;0.13
195;187;0.155
195;188;0.145
195;189;0.13
195;157;0.145
195;141;0.14
195;158;0.15
195;190;0.12
195;142;0.11
195;191;0.15
195;159;0.14
195;99;0.185
195;98;0.13
195;192;0.13
195;93;0.125
195;91;0.01
195;193;0.11
195;56;0.11
195;174;0.11
195;49;0.11
195;104;0.11
195;194;0.12
195;76;0.11
195;116;0.11
195;79;0.11
195;94;0.12
195;105;0.11
195;117;0.14
195;118;0.11
195;119;0.12
195;86;0.11
195;100;0.11
195;121;0.11
195;115;0.11
195;139;0.115
195;129;0.115
195;111;0.115
195;196;0.11
195;7;0.11
195;11;0.11
13;12;1.07
13;18;1.333
13;30;2.059
13;31;0.434
13;27;0.333
13;32;0.718
13;6;2.315
13;33;3.426
13;34;1.339
13;22;1.076
13;35;0.242
13;14;0.759
13;15;0.493
13;16;0.455
13;17;0.603
13;19;2.003
13;20;2.794
13;3;0.838
13;21;1.235
13;52;0.31
13;53;0.265
13;40;0.305
13;51;3.56
13;5;2.23
13;36;1.201
13;24;2.465
13;48;2.28
13;4;1.902
13;29;3.377
13;23;0.125
13;25;0.095
13;26;0.11
13;28;0.085
13;37;0.08
13;1;0.09
13;2;0.11
13;38;0.115
13;39;0.11
13;41;0.09
13;42;0.11
13;43;0.08
13;44;0.08
13;45;0.08
13;46;0.08
13;49;0.1
13;50;0.08
13;54;0.09
13;55;0.08
13;56;0.09
13;57;0.09
13;58;0.09
23;42;1.879
23;2;1.993
23;25;1.437
23;31;2.155
23;26;1.307
23;27;2.116
23;5;0.871
23;34;1.352
23;24;0.882
23;28;0.43
23;29;0.47
23;38;1.154
23;39;0.411
23;40;0.2
23;41;0.215
23;12;0.315
23;43;0.175
23;14;0.2
23;44;0.393
23;1;0.183
23;17;0.594
23;45;0.177
23;46;0.745
23;36;0.944
23;30;0.512
23;3;0.453
23;48;0.185
23;32;0.215
23;4;0.443
23;33;0.569
23;22;0.195
23;54;0.281
23;55;0.203
23;56;0.415
23;57;0.239
23;58;0.545
23;49;0.295
23;15;0.07
23;16;0.08
23;18;0.12
23;19;0.11
23;20;0.115
23;21;0.11
23;6;0.13
23;35;0.065
23;37;0.065
23;50;0.065
23;51;0.085
23;52;0.07
23;53;0.07
222;223;1.383
222;224;1.333
222;225;0.251
222;226;0.03
222;227;0.05
222;228;0.05
229;167;1.37
229;176;0.495
229;149;0.81
218;219;0.5
218;216;0.02
218;52;0.03
218;203;0.02
218;217;0.03
218;220;0.02
218;213;0.03
171;170;1.68
153;95;2.814
153;154;2.624
153;140;0.06
153;147;0.07
153;148;0.05
153;122;0.145
153;149;0.07
153;150;0.08
153;134;0.12
153;115;0.095
153;152;0.04
153;120;0.04
153;133;0.12
153;100;0.07
153;92;0.21
153;114;0.2
153;7;0.075
153;116;0.1
153;155;0.045
153;156;0.1
153;157;0.13
153;158;0.135
153;159;0.105
153;99;0.165
153;93;0.16
153;161;0.26
153;117;0.1
153;80;0.045
153;81;0.085
153;82;0.075
153;129;0.085
153;87;0.05
153;162;0.08
153;163;0.105
153;164;0.105
153;165;0.05
153;167;0.05
153;101;0.04
153;102;0.045
153;175;0.035
153;176;0.04
153;177;0.03
153;178;0.035
153;179;0.04
153;180;0.03
153;89;0.085
153;90;0.055
153;88;0.03
153;103;0.075
153;138;0.05
153;137;0.06
153;181;0.08
153;182;0.045
153;130;0.045
153;183;0.04
153;184;0.04
153;185;0.045
153;186;0.05
153;187;0.075
153;188;0.065
153;189;0.05
153;141;0.06
153;190;0.04
153;142;0.03
153;191;0.07
153;98;0.05
153;192;0.05
153;91;0.01
153;193;0.03
153;56;0.03
153;174;0.03
153;49;0.03
153;104;0.03
153;194;0.04
153;76;0.03
153;79;0.03
153;94;0.04
153;105;0.03
153;118;0.03
153;119;0.04
153;86;0.03
153;121;0.03
153;139;0.035
153;111;0.035
153;196;0.03
153;11;0.03
140;96;0.308
140;100;2.173
140;147;0.758
140;148;0.538
140;94;2.028
140;125;3.458
140;116;0.216
140;117;0.22
140;114;0.404
140;115;0.448
140;143;0.192
140;126;0.142
140;85;0.18
140;81;0.379
140;122;0.095
140;89;0.075
140;133;0.135
140;90;0.05
140;106;0.02
140;134;0.145
140;135;0.02
140;136;0.02
140;91;0.01
140;93;0.21
140;137;0.05
140;104;0.05
140;138;0.025
140;124;0.055
140;105;0.035
140;108;0.06
140;109;0.02
140;110;0.05
140;111;0.085
140;130;0.05
140;113;0.05
140;79;0.02
140;118;0.05
140;119;0.08
140;86;0.055
140;121;0.04
140;139;0.045
140;129;0.105
140;80;0.095
140;82;0.13
140;128;0.07
140;95;0.21
140;78;0.025
140;98;0.03
140;141;0.04
140;142;0.04
140;83;0.08
140;144;0.03
140;145;0.06
140;84;0.065
140;120;0.085
140;51;0.03
140;146;0.035
140;149;0.04
140;150;0.04
140;152;0.04
140;154;0.125
140;92;0.16
140;7;0.045
140;155;0.045
140;156;0.045
140;157;0.095
140;158;0.095
140;159;0.045
140;99;0.06
140;161;0.09
140;87;0.05
140;162;0.05
140;163;0.05
140;164;0.05
140;165;0.05
140;167;0.05
15;14;0.94
15;18;1.356
15;20;1.115
15;3;1.103
15;5;0.975
15;6;1.122
15;12;0.643
15;16;0.392
15;17;0.5
15;19;0.686
15;21;0.59
15;22;0.535
15;230;0.04
15;26;0.095
15;168;0.04
15;50;0.065
15;38;0.1
15;39;0.095
15;41;0.075
15;51;0.085
15;231;0.04
15;24;0.07
15;25;0.04
15;27;0.06
15;28;0.03
15;29;0.07
15;30;0.08
15;31;0.045
15;32;0.035
15;33;0.085
15;34;0.06
15;35;0.025
15;36;0.06
15;37;0.025
15;1;0.035
15;2;0.055
15;4;0.065
15;40;0.05
15;42;0.055
15;43;0.025
15;44;0.025
15;45;0.025
15;46;0.025
15;48;0.065
15;49;0.045
15;52;0.03
15;53;0.03
15;54;0.035
15;55;0.025
15;56;0.035
15;57;0.035
15;58;0.035
91;78;0.87
91;79;1.863
91;92;0.77
91;93;0.921
91;94;1.196
91;96;0.774
91;97;0.725
91;98;0.783
91;99;1.053
91;100;0.896
91;81;0.782
91;88;0.085
91;89;0.09
91;90;0.095
91;95;0.085
91;101;0.07
91;102;0.07
91;103;0.115
91;104;0.105
91;105;0.095
91;106;0.08
91;108;0.08
91;109;0.08
91;110;0.08
91;11;0.095
91;111;0.155
91;112;0.06
91;83;0.075
91;113;0.07
91;114;0.08
91;115;0.095
91;116;0.08
91;117;0.08
91;118;0.08
91;119;0.1
91;86;0.08
91;120;0.06
91;121;0.12
91;122;0.105
91;123;0.085
91;124;0.095
91;80;0.135
91;82;0.085
91;125;0.07
91;126;0.1
91;127;0.07
91;84;0.07
91;128;0.08
91;129;0.09
91;130;0.09
91;179;0.01
232;233;1.241
232;234;1.894
232;235;0.823
232;236;0.954
232;237;0.669
232;238;0.544
232;97;1.026
232;239;0.936
232;240;1.11
232;241;1.196
232;242;0.658
232;243;0.246
232;244;0.196
232;245;0.323
232;246;0.411
232;247;0.459
232;248;0.075
232;249;0.055
14;12;1.289
14;16;1.116
14;18;2.428
14;36;1.394
14;37;0.171
14;30;0.582
14;6;2.17
14;33;0.793
14;22;1.111
14;26;0.747
14;4;1.209
14;38;1.096
14;39;0.371
14;40;0.21
14;41;0.285
14;42;0.789
14;43;0.185
14;44;0.403
14;1;0.193
14;17;1.072
14;45;0.187
14;46;0.755
14;2;0.659
14;24;0.448
14;3;2.203
14;48;0.195
14;27;0.302
14;32;0.225
14;5;1.015
14;34;0.6
14;52;0.785
14;53;0.26
14;19;1.478
14;20;1.945
14;21;1.678
14;50;0.575
14;250;0.384
14;25;0.09
14;28;0.08
14;29;0.12
14;31;0.095
14;35;0.075
14;49;0.095
14;51;0.155
14;54;0.085
14;55;0.075
14;56;0.085
14;57;0.085
14;58;0.085
14;230;0.06
14;168;0.06
14;231;0.04
106;134;0.142
106;135;0.178
106;136;0.166
106;114;0.44
106;100;0.207
106;115;0.647
106;108;0.314
106;109;0.912
106;110;0.912
106;11;1.175
106;111;1.092
106;112;0.342
106;83;0.273
106;113;0.694
106;122;0.075
106;89;0.085
106;133;0.065
106;90;0.095
106;126;0.08
106;93;0.1
106;137;0.05
106;104;0.075
106;138;0.025
106;124;0.08
106;105;0.08
106;130;0.06
106;116;0.05
106;79;0.09
106;94;0.08
106;117;0.07
106;118;0.05
106;119;0.07
106;86;0.05
106;121;0.11
106;139;0.045
106;129;0.065
106;80;0.12
106;82;0.06
106;81;0.09
106;128;0.07
106;95;0.065
106;78;0.075
106;96;0.055
106;88;0.045
106;92;0.03
106;97;0.035
106;98;0.035
106;99;0.035
106;101;0.03
106;102;0.03
106;103;0.075
106;120;0.03
106;123;0.055
106;125;0.04
106;127;0.04
106;84;0.04
147;251;0.774
147;252;1.231
147;253;1.497
147;254;2.738
147;255;0.754
147;256;1.818
147;257;2.136
147;258;0.827
147;259;1.132
147;260;2.81
147;148;5.076
147;261;2.854
147;262;0.095
147;238;0.145
147;233;0.04
147;235;0.04
147;122;0.065
147;149;0.05
147;150;0.05
147;134;0.09
147;115;0.075
147;152;0.05
147;120;0.05
147;95;0.115
147;154;0.09
147;133;0.05
147;100;0.05
147;92;0.13
147;114;0.06
147;7;0.055
147;116;0.08
147;155;0.055
147;156;0.055
147;157;0.075
147;158;0.075
147;159;0.055
147;99;0.07
147;93;0.125
147;161;0.1
147;117;0.05
147;80;0.055
147;81;0.055
147;82;0.055
147;129;0.06
147;87;0.06
147;162;0.06
147;163;0.06
147;164;0.06
147;165;0.06
147;167;0.06
196;122;0.08
196;101;0.03
196;102;0.035
196;175;0.025
196;176;0.03
196;149;0.02
196;150;0.03
196;134;0.03
196;177;0.02
196;178;0.025
196;179;0.03
196;180;0.02
196;95;0.045
196;89;0.075
196;133;0.07
196;90;0.045
196;88;0.02
196;103;0.065
196;138;0.04
196;137;0.05
196;181;0.07
196;161;0.16
196;114;0.14
196;182;0.035
196;130;0.035
196;92;0.08
196;183;0.03
196;184;0.03
196;185;0.035
196;162;0.02
196;163;0.045
196;164;0.045
196;156;0.045
196;186;0.04
196;187;0.065
196;188;0.055
196;189;0.04
196;157;0.055
196;141;0.05
196;158;0.06
196;190;0.03
196;142;0.02
196;191;0.06
196;159;0.05
196;99;0.095
196;98;0.04
196;192;0.04
196;93;0.035
196;91;0.01
196;193;0.02
196;56;0.02
196;174;0.02
196;49;0.02
196;104;0.02
196;194;0.03
196;76;0.02
196;116;0.02
196;79;0.02
196;94;0.03
196;105;0.02
196;117;0.05
196;118;0.02
196;119;0.03
196;86;0.02
196;81;0.03
196;82;0.02
196;100;0.02
196;121;0.02
196;115;0.02
196;139;0.025
196;129;0.025
196;111;0.025
196;7;0.02
196;11;0.02
215;214;0.595
215;70;0.479
215;263;0.69
215;71;0.385
215;72;0.376
215;264;0.025
215;227;0.055
215;228;0.025
215;220;0.025
215;216;0.055
215;203;0.03
215;87;0.025
215;207;0.025
215;54;0.025
215;265;0.04
215;266;0.04
215;267;0.03
268;165;1.69
268;172;0.54
226;223;0.77
226;225;1.05
226;224;0.03
19;49;0.429
19;50;0.721
19;17;1
19;36;0.709
19;30;1.134
19;31;0.711
19;3;1.793
19;48;1.371
19;21;1.704
19;33;1.068
19;29;1.252
19;52;0.361
19;12;1.181
19;18;1.796
19;53;0.316
19;20;1.909
19;6;1.794
19;22;0.997
19;16;1.008
19;24;0.914
19;51;1.343
19;4;0.63
19;5;0.763
19;34;0.277
19;25;0.08
19;26;0.135
19;27;0.1
19;28;0.07
19;32;0.075
19;35;0.065
19;37;0.065
19;1;0.075
19;2;0.095
19;38;0.14
19;39;0.135
19;40;0.09
19;41;0.115
19;42;0.095
19;43;0.065
19;44;0.065
19;45;0.065
19;46;0.065
19;54;0.075
19;55;0.065
19;56;0.075
19;57;0.075
19;58;0.075
19;230;0.04
19;168;0.04
156;164;1.1
156;122;0.145
156;101;0.055
156;102;0.06
156;175;0.05
156;176;0.055
156;149;0.07
156;150;0.08
156;134;0.12
156;177;0.045
156;178;0.05
156;179;0.055
156;180;0.045
156;95;0.16
156;89;0.1
156;133;0.12
156;90;0.07
156;88;0.045
156;103;0.09
156;138;0.065
156;137;0.075
156;181;0.095
156;161;0.26
156;114;0.2
156;182;0.06
156;130;0.06
156;92;0.21
156;183;0.055
156;184;0.055
156;185;0.06
156;162;0.08
156;163;0.105
156;186;0.065
156;187;0.09
156;188;0.08
156;189;0.065
156;157;0.13
156;141;0.075
156;158;0.135
156;190;0.055
156;142;0.045
156;191;0.085
156;159;0.105
156;99;0.165
156;98;0.065
156;192;0.065
156;93;0.16
156;91;0.01
156;193;0.045
156;56;0.045
156;174;0.045
156;49;0.045
156;104;0.045
156;194;0.055
156;76;0.045
156;116;0.1
156;79;0.045
156;94;0.055
156;105;0.045
156;117;0.1
156;118;0.045
156;119;0.055
156;86;0.045
156;81;0.085
156;82;0.075
156;100;0.07
156;121;0.045
156;115;0.095
156;139;0.05
156;129;0.085
156;111;0.05
156;7;0.075
156;11;0.045
156;148;0.035
156;152;0.025
156;120;0.025
156;154;0.065
156;155;0.03
156;80;0.03
156;87;0.035
156;165;0.035
156;167;0.035
129;139;0.626
129;90;0.639
129;111;1.651
129;122;0.536
129;93;0.662
129;123;0.415
129;124;0.505
129;130;0.665
129;121;0.54
129;115;0.235
129;134;0.185
129;100;0.19
129;92;0.275
129;114;0.28
129;157;0.155
129;158;0.16
129;95;0.27
129;154;0.125
129;116;0.17
129;117;0.19
129;80;0.195
129;81;0.2
129;82;0.16
129;119;0.15
129;148;0.04
129;149;0.055
129;150;0.065
129;152;0.03
129;120;0.06
129;133;0.175
129;7;0.06
129;155;0.035
129;159;0.09
129;99;0.185
129;161;0.245
129;87;0.04
129;162;0.065
129;163;0.09
129;164;0.09
129;165;0.04
